-5,23.907
-4.99,24.165
-4.98,24.39
-4.97,24.581
-4.96,24.738
-4.95,24.86
-4.94,24.948
-4.93,25.002
-4.92,25.022
-4.91,25.009
-4.9,24.963
-4.89,24.885
-4.88,24.777
-4.87,24.638
-4.86,24.471
-4.85,24.275
-4.84,24.054
-4.83,23.808
-4.82,23.538
-4.81,23.247
-4.8,22.935
-4.79,22.605
-4.78,22.258
-4.77,21.895
-4.76,21.519
-4.75,21.132
-4.74,20.734
-4.73,20.329
-4.72,19.919
-4.71,19.504
-4.7,19.088
-4.69,18.671
-4.68,18.258
-4.67,17.848
-4.66,17.445
-4.65,17.051
-4.64,16.667
-4.63,16.296
-4.62,15.939
-4.61,15.599
-4.6,15.277
-4.59,14.975
-4.58,14.694
-4.57,14.436
-4.56,14.201
-4.55,13.992
-4.54,13.808
-4.53,13.649
-4.52,13.516
-4.51,13.409
-4.5,13.326
-4.49,13.267
-4.48,13.231
-4.47,13.215
-4.46,13.218
-4.45,13.236
-4.44,13.268
-4.43,13.309
-4.42,13.356
-4.41,13.406
-4.4,13.454
-4.39,13.495
-4.38,13.525
-4.37,13.54
-4.36,13.535
-4.35,13.505
-4.34,13.445
-4.33,13.352
-4.32,13.221
-4.31,13.048
-4.3,12.831
-4.29,12.567
-4.28,12.253
-4.27,11.888
-4.26,11.471
-4.25,11.002
-4.24,10.483
-4.23,9.9136
-4.22,9.2976
-4.21,8.6378
-4.2,7.9383
-4.19,7.2039
-4.18,6.4401
-4.17,5.6531
-4.16,4.8496
-4.15,4.0369
-4.14,3.2224
-4.13,2.4141
-4.12,1.6199
-4.11,0.84771
-4.1,0.10544
-4.09,-0.59932
-4.08,-1.2594
-4.07,-1.868
-4.06,-2.4191
-4.05,-2.9073
-4.04,-3.3279
-4.03,-3.6774
-4.02,-3.9529
-4.01,-4.1526
-4,-4.2758
-3.99,-4.3226
-3.98,-4.2944
-3.97,-4.1932
-3.96,-4.0222
-3.95,-3.7852
-3.94,-3.487
-3.93,-3.1328
-3.92,-2.7287
-3.91,-2.2808
-3.9,-1.796
-3.89,-1.281
-3.88,-0.74284
-3.87,-0.18843
-3.86,0.37547
-3.85,0.94233
-3.84,1.506
-3.83,2.0608
-3.82,2.6015
-3.81,3.1234
-3.8,3.6227
-3.79,4.0958
-3.78,4.5403
-3.77,4.9541
-3.76,5.3358
-3.75,5.6849
-3.74,6.0011
-3.73,6.2851
-3.72,6.5378
-3.71,6.7606
-3.7,6.9554
-3.69,7.1243
-3.68,7.2696
-3.67,7.3939
-3.66,7.4998
-3.65,7.5899
-3.64,7.6669
-3.63,7.7332
-3.62,7.7912
-3.61,7.843
-3.6,7.8907
-3.59,7.936
-3.58,7.9801
-3.57,8.0243
-3.56,8.0695
-3.55,8.116
-3.54,8.1643
-3.53,8.2144
-3.52,8.2659
-3.51,8.3184
-3.5,8.3714
-3.49,8.4239
-3.48,8.4751
-3.47,8.5239
-3.46,8.5692
